@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @eumariabraga: exausta psicologicamente', 0
'Eu dormi 5h só eu tô exausta', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'Exausta', 0
'RT @eumariabraga: exausta psicologicamente', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'Cansada me deito exausta me levanto', 0
'RT @eumariabraga: exausta psicologicamente', 0
'Nem parece que eu dormir à noite de tão exausta que estou', 0
'exausta', 0
'ACORDEI JÁ EXAUSTA DE SER FEIA', 0
'Até q dormi bem..pensei q ia acordar exausta', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'porra, tô EXAUSTA', 0
'Exausta de acordar cedo nos finais de semana', 0
'E de EXAUSTA AO EXTREMO', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'Primeiro que a síndica do prédio disse que essa mulher pediu pra empregada deixar a porta aberta e eu já tô exausta… ', 0
'RT @eumariabraga: exausta psicologicamente', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @FreittasNay: Estou exausta ..Corpo , alma e mente', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @Marisa_Amaral27: Exausta e ainda agora começou', 0
'Queria acordar cedo pra assistir a seleção amanhã mas talvez eu fique devendo essa pois exausta demais irmão', 0
'RT @eumariabraga: exausta psicologicamente', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'Tô exausta', 0
'exausta e atrasada 🤩', 0
'exausta', 0
'RT @Kettt04: confesso estar exausta, mas foi algo q valeu muito td esforço.', 0
'Senhor, pra quê eu dei o wpp pra esse menino', 0
'Tô acordada tem nem uma hora e já estou exausta de assoar o nariz', 0
'RT @eumariabraga: exausta psicologicamente', 0
'mano  eu to acabada credo   eu to exausta demaiz   deve ser pq eu corri e andei ontem igual uma filha da puta', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @eumariabraga: exausta psicologicamente', 0
'Acordei mas continuo exausta', 0
'RT @eumariabraga: exausta psicologicamente', 0
'RT @eumariabraga: exausta psicologicamente', 0
'confesso estar exausta, mas foi algo q valeu muito td esforço.', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'eu tô exausta caralho vou dormir muito na aula', 0
'RT @icretinoreal: cansadaexaustaesgotadaderrotadamortajogadaacabadaderrubadalimitadadestruidadesoladasaturadadesgastadaabatida', 0
'“Estou exausto”, “estou muito cansado”, “tenho muito trabalho”. Malvino Salvador deve ter a maior facilidade de gra… ', 0
'Ele sempre chega muito cansado do trabalho.Sei, sei... 👀🤔#ADonaDoPedaço ', 0
'Véi, eu simplesmente vou perdendo a paciência pra algumas coisas. Eu fico tão cansado que nem tretar eu tenho mais… ', 0
'RT @sartorieduardo1: baa to podre de cansado, daqui a pouco vou dormir já', 0
'Sonho tanto que acordo cansado', 0
'RT @sincevante: vmin au — dream glow 🔞onde kim taehung está cansado de se relacionar com submissos não adeptos aos fetiches violentos del…', 0
'RT @btswolf: com o kth, é drama.com o myg, é o jeito dele.com o ksj, é pq ele ta amadurecendo.com o kjn, é pq ta cansado.com o jhk, é q…', 0
'Bom dia pra quem está cansado de estar cansado porque estar cansado é cansativo”', 0
'RT @x9x4x1x6x: norenmin + renvy au꧁ dont need your love ꧂onde renjun estava cansado de sobrar em seu trisal com jeno e jaemin, porém…', 0
'RT @GoncalvezP3dr0: cara, eu to tão cansado, não consigo aproveitar nem os fins de semana, sempre tem alguma coisa pairando minha mente e m…', 0
'Cansado, saturado mentalmente, com o corpo destruído pois até meus ossos doem, tendo surtos de Misofobia, com uma p… ', 0
'RT @sincevante: vmin au — dream glow 🔞onde kim taehung está cansado de se relacionar com submissos não adeptos aos fetiches violentos del…', 0
'nem 9 da manhã e eu já tô cansado, q correria', 0
'Eu desanimado, sem vontade alguma de fazer as coisas, cansado de mais de estudar.Meus pais: É vagabundoMinha madr… ', 0
'RT @btzaruna1: “ Tô cansado de ver homem que constrói uma vida e um império ao lado de uma guerreira e querem passar o resto da vida com um…', 0
'e eu tô cansadode não ver o dia nascer do seu lado', 0
'RT @adrianoo95: Tô cansado de muita coisa na moral', 0
'RT @paulo_f09: Ja não aguento mais. Estou cansado fisicamente e psicologicamente.', 0
'tenho que lavar roupa porém cansado d+', 0
'bom dia trabalhadores estou cansado demais', 0
'Ontem eu tava muito triste e muito cansado e chateado certo? Fui na sala de Sousa ao lado da que eu tava em busca d… ', 0
'RT @NathanBena: Trabalhou ontem até tarde? Chegou cansado? Acordou hj cedo pra trabalhar novamente? ... Cuidado, vão dizer que vc teve sort…', 0
'RT @bujaoA157: Cansado fisicamente, mentalmente e psicologicamente. 🤦‍♂️', 0
'RT @victorrubem1: sextou? desculpa entendi deitou   to mt cansado vo deita', 0
'RT @helitonslima: Eu tô cansado', 0
'@taekookcorno @Myoongijcd ele estava cansado gente... tinha acabado de fazer um show meu deus, e não é como se ele… ', 0
'Eu ontem bebi tanta merda que nem sei como cheguei a casa praticamente sóbrio, acordei é cansado af fds', 0
'RT @BTSNewsBrasil: 📽️ Jimin disse na live com o Nam que as vezes ele está tão cansado depois do show que acaba dormindo até mesmo com a moc…', 0
'RT @thiP__10: Fala tu que eu to cansado 😜 ', 0
'@ziggy_tc eu não queria, eu tava cansado mesmo, foi involuntário', 0
'@anamascensof Afastaram me d fogareiro das sardinhas. Cansado d ter ido super comprar carvão e acendalha (e d confu… ', 0
'RT @ryaanmontenegro: Tô cansado dessa vida', 0
'RT @btzaruna1: “ Tô cansado de ver homem que constrói uma vida e um império ao lado de uma guerreira e querem passar o resto da vida com um…', 0
'@marcioandrmart2 Baita partida do Raptors. Dominou o GSW. Curry tava morto de cansado em campo', 0
'RT @NathanBena: Trabalhou ontem até tarde? Chegou cansado? Acordou hj cedo pra trabalhar novamente? ... Cuidado, vão dizer que vc teve sort…', 0
'@UOLNoticias Deus está acima de tudo e de todos, e Seu poder é sobrenatural.Aquele, que cansado, busca alívio sob… ', 0
'RT @eusouvascao: O VASCO ganhou e mais uma entrada FRACASSADA desse cara passou despercebida.Com 5 minutos em campo já estava cansado. Nã…', 0
'Veja minha escrita e bote defeitoPode julgar, que nisso voce leva jeitoAponte os erros, mas nao aponte o dedoSe… ', 0
'Ando mesmo cansado', 0
'RT @trouxavcs: quando vc chega em casa cansado e qualquer coisinha irrita vc ', 0
'RT @btswolf: com o kth, é drama.com o myg, é o jeito dele.com o ksj, é pq ele ta amadurecendo.com o kjn, é pq ta cansado.com o jhk, é q…', 0
'Acordei mais cansado do que o cozinheiro do Péricles!😩', 0
'Estou tão cansado de todas essas emoções 💭', 0
'RT @enfloh: bichinhos fofinhos pra quem tá cansado de política ', 0
'RT @btzaruna1: “ Tô cansado de ver homem que constrói uma vida e um império ao lado de uma guerreira e querem passar o resto da vida com um…', 0
'Isso aí Lorenz, vá podre de cansado para uma festa e ainda tendo que trabalhar às 8 da manhã, confie no teu potencial...', 0
'RT @thirso_nascime: Cansado e cansado 😴', 0
'RT @AmandaVerne: Eu saindo correndo do meu trabalho no meio do expediente pq recebi mensagem do JHope no BTSWORLD dizendo que o treino acab…', 0
'E p/ finalizar, aqui ñ existe miliciano digital, nem ngm escondido atrás d pseudônimo p/ praticar o mal, mas just… ', 0
'Tou tao cansado da minha vida', 0
'eu rebati dizendo que se fosse meu pai falando ela faria comida todo dia e disse claro, ele trabalha o dia todo e… ', 0
'RT @SintoniaVerso: Cansado fisicamente, mentalmente e psicologicamente.', 0
'RT @smiile: simplesmente cansado de espera a pessoa q eu gosto  adivinhar q eu quero ela', 0
'RT @Claaudin22: Ando meio cansado mentalmente', 0
'Tou bue cansado nem parece que dormi', 0
'cheguei tão cansado ontem que só comi e deitei, dormi de calça jeans e com a chave no bolso 😪', 0
'RT @blackbunny166: Estou cansado de pessoas temporárias Quero alguém q fique na minha life. Algo que fosse verdadeiro e que à nossa conexão…', 0
'RT @AmandaVerne: Eu saindo correndo do meu trabalho no meio do expediente pq recebi mensagem do JHope no BTSWORLD dizendo que o treino acab…', 0
'sendo q estou cansado p crmb', 0
'RT @FrasesDeRenato: Tão cansado de corações quebrados, de perder nesse jogo...', 0
'RT @btswolf: com o kth, é drama.com o myg, é o jeito dele.com o ksj, é pq ele ta amadurecendo.com o kjn, é pq ta cansado.com o jhk, é q…', 0
'Plena folga,cansado. Amigo de serviço me liga p saber aonde estava a chave de uns dos cliente do cond.', 0
'@amandaeehm Queria, mas tava super cansado. Vou pro ensaio hj lá no rn', 0
'Tava tão cansado ontem', 0
'RT @SintoniaVerso: Cansado fisicamente, mentalmente e psicologicamente.', 0
'RT @kopke_: Demasiado cansado para aturar merdas', 0
'RT @btswolf: com o kth, é drama.com o myg, é o jeito dele.com o ksj, é pq ele ta amadurecendo.com o kjn, é pq ta cansado.com o jhk, é q…', 0
'RT @realluvhope: É exaustivo você ouvir sempre a mesma coisa quando de trata do taehyung aí ele tá cansado aí ele amadureceu SEMPRE arr…', 0
'Já acordo cansado 😑', 0
'Muito cansado  🌊😏😴', 0
'@isapnts Eu mesmo. Ainda tava cansado da viagem de paleonto e a semana inteira não pude descansar direito', 0
'@luizcarlosreche @M_FreitasRS @CrisOliveira89 Estou cansado de ver e ouvir, e isso da dupla e mesmo da torcida, e a… ', 0
'RT @gabrielbmx9: To cansado de ver no Tt, homen e isso, homen eh aquilo, homen.......até parece q um idiota vale por todos homens', 0
'eu tô cansado demais, quem diria', 0
'@didyouse_ Ele so estava cansado', 0
'RT @btzaruna1: “ Tô cansado de ver homem que constrói uma vida e um império ao lado de uma guerreira e querem passar o resto da vida com um…', 0
'Me preparando psicologicamente para trabalhar até 00h, já tô cansado só de pensar kkk', 0
'RT @sincevante: vmin au — dream glow 🔞onde kim taehung está cansado de se relacionar com submissos não adeptos aos fetiches violentos del…', 0
'Tá tudo focado em BugattiEu tou de grande punto em LATá tudo de iPhone no WhatsAppE eu com um básico Huawei… ', 0
'RT @SintoniaVerso: Cansado fisicamente, mentalmente e psicologicamente.', 0
'Cansado dessas porras toda, q odiooooooooo', 0
'RT @euotrouxa: rt se vc ta tristeta com raivata no tediota exaustota carenteta decepcionadota magoadota pra baixota cansado desse…', 0
'RT @indieafraid: cansado dessa vida de n poder ir nos shows das bandas que eu gosto', 0
'RT @SintoniaVerso: Cansado fisicamente, mentalmente e psicologicamente.', 0
'RT @smiile: simplesmente cansado de espera a pessoa q eu gosto  adivinhar q eu quero ela', 0
'RT @btzaruna1: “ Tô cansado de ver homem que constrói uma vida e um império ao lado de uma guerreira e querem passar o resto da vida com um…', 0
'Mina: ~indignada por estar trabalhando pra macho escroto~Macho: ~vê a indignação e resolver ser mais escroto ainda… ', 0
'RT @SintoniaVerso: Cansado fisicamente, mentalmente e psicologicamente.', 0
'RT @vminpurpose: gente o taeh*ung pra mim só tava tranquilo e cansado, da onde vocês tiraram que ele estava triste???', 0
'fico imaginando o povo cansado vei depois de um dia daqueles e esses cara dançando sei la ', 0
'Estou mega cansado.', 0
'2/20 já cansado de estar parado...God give me forças 😅😅', 0
'Cansado demais ', 0
'RT @UROCHl: Cansado fisicamente, mentalmente e psicologicamente.', 0
'@eutanasiia Verdade... O hômi tava SEMPRE cansado pra transar, como pode? Kkkkkk ai ai', 0
'Tava tão cansado e dormi tão bem que acordei 7 da manhã.', 0
'RT @kopke_: Demasiado cansado para aturar merdas', 0
'bom dia, já acordei cansado.', 0
'Cansado demais', 0
'RT @BTSNewsBrasil: 📽️ Jimin disse na live com o Nam que as vezes ele está tão cansado depois do show que acaba dormindo até mesmo com a moc…', 0
'“Estou exausto”, “estou muito cansado”, “tenho muito trabalho”. Malvino Salvador deve ter a maior facilidade de gra… ', 0
'2T/33Rossi exausto sai aplaudido pela torcida. Bruno César entrou em seu lugar.2-1#VASxINT', 0
'Estou exausto, minha sexta-feira será de pijama, série e cama.', 0
'RT @VascodaGama: 2T/33Rossi exausto sai aplaudido pela torcida. Bruno César entrou em seu lugar.2-1#VASxINT', 0
'RT @Nando_Queiroz13: Exausto d+ até p me envolver com alguém', 0
'o dia vai ser corrido e eu já amanheci exausto', 0
'RT @euotrouxa: rt se vc ta tristeta com raivata no tediota exaustota carenteta decepcionadota magoadota pra baixota cansado desse…', 0
'Esse pré integral no sábado tá ferrando minha vida social, não saio mais na sexta, chego sábado de noite tão exausto que nem quero sair tb', 0
'Meu corpo tá tão exausto, imunidade tá baixa saiu até uma ferida na minha boca 😫😰', 0
'Porém exausto', 0
'kralho to mto exausto', 0
'@FellipeC Simm é q sábado é o pior porra todo mundo exausto e os bonito nem aí', 0
'A gente dorme cansado e acorda exausto.Bom dia 😴😂', 0
'@amakusashougo1 @xmasbirb Cara! Curry nitidamente exausto e nitidamente a galera passando a bola na mão do Klay. Sa… ', 0
'Eu estou exausto.', 0
'Cheguei naquela fase em que eu não sei se estou exausto mentalmente,fisicamente, sentimentalmente ou os três.É istoBom sábado ✨', 0
'Acordei 7h pra estudar porém estou exausto. Simplesmente não consegui', 0
'Exausto demais para me importar com vcs meus anjos', 0
'mau temperamento ou um mau comportamento?eu to exausto a muito temponao me diga como agirmau temperamento ou um… ', 0
'gente to exausto', 0
'RT @lucaxzoi: ja acordei exausto 😣', 0
'@gabrielgrellet 2 to tão exausto bicho', 0
'eu de manhã: exaustoeu meio dia: exaustoeu de tarde: exaustoeu de noite: de boaeu de madrugada: MEU DEUS QU… ', 0
'exausto', 0
'cheguei do rz, to exausto', 0
'Tô cansado, exausto e tenho palestra agora de manhã, vai tomar no cu', 0
'RT @soares0emanuel: Bom dia só para quem está com o psicológico e o físico exausto', 0
'simplesmente exausto tudo q eu queria eh q não tivesse campo hoje', 0
'Eu to exausto em muitos níveis, é tanta coisa em cima de mim o tempo todo, e eu n aguento mais, eu realmente to can… ', 0
'ja acordei exausto 😣', 0
'Exausto 😔', 0
'depressao eh algo engraçado pra porratu fica bocejando/pescando o dia TODO exausto pra krl mas aí dps fica acorda… ', 0
'RT @soares0emanuel: Bom dia só para quem está com o psicológico e o físico exausto', 0
'RT @soares0emanuel: Bom dia só para quem está com o psicológico e o físico exausto', 0
'RT @LucasSi83917601: Estou cada  vez mais exausto de tudo', 0
'RT @adonaidavim: como eu to hoje:cansadoexaustoesgotadoderrotadomortojogadoacabadoderrubadolimitadodestruidodesoladosaturadode…', 0
'De novoNão consigo dormir, não é propriamente uma novidade. Talvez um dia isso não aconteça mais, quem sabe se eu… ', 0
'RT @mauriciostycer: “Estou exausto”, “estou muito cansado”, “tenho muito trabalho”. Malvino Salvador deve ter a maior facilidade de gravar…', 0
'#F1Eleven @oscaroneleven @jcccomentador estava agora a ver a FP2, sobre o Hamilton. Não se recordam o ano passado o… ', 0
'Exausto 🤦🏻‍♂️😴', 0
'simplesmente EXAUSTO', 0
'Meu Deus 24 horas sem dormir.. Sono por favor venha minha mente, meu corpo está exausto 😭😭😭😭', 0
'RT @euotrouxa: to tão cansado exausto e desanimado', 0
'Bom dia só para quem está com o psicológico e o físico exausto', 0
'Estou cada  vez mais exausto de tudo', 0
'Dormi tão mal, acordei exausto', 0
'Exausto psicologicamente', 0
'eu to exausto', 0
'Exausto', 0
'Super exausto..', 0
'Exausto da vida', 0
'eu to exausto meu pai', 0
'RT @Nando_Queiroz13: Exausto d+ até p me envolver com alguém', 0
'tô exausto', 0
'RT @mauriciostycer: “Estou exausto”, “estou muito cansado”, “tenho muito trabalho”. Malvino Salvador deve ter a maior facilidade de gravar…', 0
'Estou mesmo exausto , esqueçam...', 0
'RT @cleytu: exaustoesgotadocansadoesbaforido devastadosemimortodestruídoacabadomoídojuntos e shallow now', 0
'RT @faelzinn17: às vezes a gente fica exausto de tentar ser mais forte do que a gente realmente é.', 0
'RT @faelzinn17: às vezes a gente fica exausto de tentar ser mais forte do que a gente realmente é.', 0
'RT @faelzinn17: às vezes a gente fica exausto de tentar ser mais forte do que a gente realmente é.', 0
'Exausto do trabalho acabei nem saindo', 0
'RT @sadstationbr: um dia estou triste no outro infeliz no outro estou morrendo por dentro no outro estou cansado de tudo no outro extre…', 0
'exausto', 0
'RT @Nando_Queiroz13: Exausto d+ até p me envolver com alguém', 0
'São 4:30h da manhã eu não tô nem na metade dos trabalhos. Ontem dormi 6h da manhã e acordei 10h pra começar e hj va… ', 0
'Não digo cansado,digo exausto.... tnc', 0
'As 03:47 e já estou exausto.', 0
'RT @mrcusx: exaustocansadoesgotado &amp; sem paciência', 0
'RT @mrcusx: exaustocansadoesgotado &amp; sem paciência', 0
'RT @mrcusx: exaustocansadoesgotado &amp; sem paciência', 0
'exausto psicologicamente', 0
'to exausto', 0
'RT @Nando_Queiroz13: Exausto d+ até p me envolver com alguém', 0
'Sério, tô tão exausto que acho que se falarem um a sobre meu trabalho como AD ou como editor, vou acabar tendo um m… ', 0
'To exausto, que semana longa. Mas graças a Deus tudo tá nos conformes🙏🏾', 0
'RT @mrcusx: exaustocansadoesgotado &amp; sem paciência', 0
'ler a fic do Gregori amanhã, exausto demais pra ler alguma coisa', 0
'Hoje tive uma apresentação no serviço, trabalhei bastante, e não estou tão exausto', 0
'RT @Janaubaa: Exausto', 0
'role bom porem exausto', 0
'RT @Ribeiroooow: TÔ EXAUSTO DESSA VIDA ADULTAEssa semana eu estou cheio, estressado e sobrecarregado. Não tive um minuto de pq e descanso…', 0
'RT @Tizzo_J: desencantado, desiludido, exausto e sem forças', 0
'To exausto e não consigo dormir bicho pqp', 0
'Estou simplesmente exausto', 0
'RT @Nando_Queiroz13: Exausto d+ até p me envolver com alguém', 0
'exausto do meu ser as vezes.', 0
'Exausto', 0
'RT @mauriciostycer: “Estou exausto”, “estou muito cansado”, “tenho muito trabalho”. Malvino Salvador deve ter a maior facilidade de gravar…', 0
'Exausto!', 0
'RT @VascodaGama: 2T/33Rossi exausto sai aplaudido pela torcida. Bruno César entrou em seu lugar.2-1#VASxINT', 0
'@spxdrmxn Também exausto, embora não seja o resultado de bons esforços como o seu caso. Ao menos tenho o final de semana para me recompor.', 0
'@vitoac @lucasnosofa ow serião sem querer fazer desfeita (inclusive obrigado pela dedicação moçada rs) eu tô curios… ', 0
'sinceramente? tô exausto', 0
'Vó durmi que eu to exausto', 0
'Eu tô exaustoExaustão define minha sexta', 0
'RT @Luizinho_lc1: sempre q acho q to no caminho certo acontece uma desgraça pra me desanimar, to d vdd exausto mano', 0
'RT @imkarolgalhardo: e isso é uma regressão do caralho e isso não é só culpa sua..não tem como a pessoa não ter expectativas, uma pessoa se…', 0
'Pior que tive um dia cansativo mas ao mesmo tempo super tranquilo... É importante saber esvaziar a cabeça no meio d… ', 0
'e isso é uma regressão do caralho e isso não é só culpa sua..não tem como a pessoa não ter expectativas, uma pessoa… ', 0
'Eu fico tão exausto quando saio de algo com alguém (em questão de relacionamento)É igual aquela música da Sia, ela… ', 0
'Depois de três anos mergulhada nesse filme, não podia estar mais feliz com a repercussão do nosso trailer. Me senti… ', 1
'Feliz, feliz, feliz, felizzz', 1
'Estou muito feliz!!!Estamos trabalhando muito e a recompensa veio.Que seja a primeira de muitas.Obrigado a todos… ', 1
'RT @gizeela16: pra mim o namoro tem que ser intenso mesmo, entrar de cabeça, se afogar no amor, fazer de tudo pra ver a pessoa feliz. mas c…', 1
'Vem e mostra que esse sonho pode ser realQue tudo isso que eu sinto é naturalO meu destino dizQue só vou ser fel… ', 1
'RT @sincerojesuis: o twitter é um lugar louco né vc faz amizade dps é trocadovc desabafa tem gnt triste, tem gnt feliz, tem gnt depre…', 1
'RT @toialima17: queria muito gostar de rua como qualquer jovem normal, mas eu nunca fui de trocar uma sextin em casa para sai. até me irrit…', 1
'RT @Error4092007578: Otário é quem deixa de ser feliz com medo do que os outros vão pensar.', 1
'RT @Victoriatavaree: Sorrir não significa estar feliz', 1
'RT @Joaov989: Sou tão feliz quando estou contigo', 1
'@_paodiqueijo também me sinto bem sozinho :( mas vdc bora estudar pra sair de casa e ser feliz !!!', 1
'RT @VITINHOMCRJ: Gira mundão, eu mereço ser feliz!!', 1
'Tem pessoas que entram na sua vida para somar, e o @lucasfvillela é um exemplo desse tipo de pessoa. Um irmão queri… ', 1
'RT @NathaOliver_: ei, não é porque ela é bonita, rica, etc, que ele era feliz não gente, acorda pra vida, nós estamos de fora, já pararam p…', 1
'RT @NatGeoEspana: Feliz #DiaMundialDeLosOceanos. Explora, educa, protege, comparte. ', 1
'RT @euvtl: Fala rapaziada, vim aqui pedir pra vocês me ajudarem a divulgar meu trabalho mais uma vez, se vocês puderem dar “RT” e “FAV” vai…', 1
'acordei sem o bom dia que me fazia feliz', 1
'tô mt feliz que a Mônica e Chandler estão juntos,espero que assumam o namoro logo', 1
'RT @anarlss: @arttstick primeiro que vc não tem que achar alguém segundo que não tem que achar alguém p ser feliz terceiro vc é linda e gen…', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @eumarbles: procure alguém q te faça feliz da buceta ao coração', 1
'Hoje eu acordei feliz pensando em você... vitória do Toronto ', 1
'@Saraiva @goldengcfm AAAAAAA, você não tem noção do quanto isso nos deixa feliz. Eu com certeza irei comprar, muito obrigada de verdade 💜', 1
'Atitude que me fazia feliz antes não me faz hoje, não adianta eu procurar a felicidade nas atitudes do passado. #SabadoDetremuraSDV', 1
'Fui dormir chorando mas acordei feliz, q bom', 1
'RT @qqlmerdameu: eu afastei-me de pessoas tóxicas, pessoas que me queriam ver a bater no fundo e só vos digo, foi a melhor coisa que podia…', 1
'feliz porque meu eu de madrugada guardou comida pra comer de manhã mas poderia ter sido mais comida pois fome', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @melittachaos: “ta feliz com o esse frio???? o cu trincando o tempo todo???? ficar tremendo e vestindo mil roupas??? ta feliz?????” to', 1
'eu sou a tia mais feliz desse mundoooooo 🥰🥰🥰❤', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'anyways feliz sábado  ', 1
'RT @Negajuju155: Você é a perfeiçãoResponsável pela minha inspiração Feliz 8M da minha neguinha..👩‍👧❤ ', 1
'Caralho mano to feliz pra porra', 1
'RT @vluxemburgo: Estou muito feliz!!!Estamos trabalhando muito e a recompensa veio.Que seja a primeira de muitas.Obrigado a todos pelo a…', 1
'@IzaMachado24 te amo neguinha, e to mt feliz pelo o que esta acontecendo na sua vida ok, sabe que pode contar cmg smp que precisar', 1
'eu tô tão feliz', 1
'RT @acmilanbr: 🇮🇹 Feliz aniversário a Mario Ielpo, que comemora 5⃣6⃣ anos hoje! 🎉 ', 1
'O twitter tem a incrível função de me deixar mais feliz nos dias de bad', 1
'RT @patrick2santos: perdi o jogo 4 das finais da nba pensando q era amanhã, agora to puto, bebado e feliz p caralho 3x1 toronto, pau no cu…', 1
'RT @linda_ima0: É horrível sentir que fiz tudo o que conseguia para fazer alguem feliz e nem isso foi o suficiente. E depois eu é que fico…', 1
'RT @renathamuniz: Peguei um uber, e assim que entrei ele me disse que era deficiente auditivo. Eu fiquei pensando o tempo inteiro, como pos…', 1
'RT @BTS_twt: Escrevo em texto porque a minha pronúncia não é muito boa.Para as nossas ARMYS que estão do outro lado do mundo, não esquecer…', 1
'Que lindo despertar asi.  Feliz sábado🔥 ', 1
'RT @Dncamposs08: Feliz pela vitória e pelo desempenho da equipe, grato a Deus por tudo. Flamengo 1x0 Real Madrid, pude ajudar minha equipe…', 1
'RT @o_papillon: Não vais ser mais feliz a diminuir a felicidade dos outros Vive e deixar viver crl', 1
'RT @inesramosfaria: Não preciso de muito para ficar feliz juro, pequenos momentos c quem mais gosto fazem-me o dia', 1
'RT @inesramosfaria: Não preciso de muito para ficar feliz juro, pequenos momentos c quem mais gosto fazem-me o dia', 1
'nossa to feliz ', 1
'RT @Bianca_mafi: fico pensando nas pessoas que gostam do frio levantando da cama HMMMMM QUE DELICIA TÁ MUITO FRIO ISSO DA UMA DISPOSIÇÃO NO…', 1
'Talvez o amor seja isso, não estar com a pessoa que ama mas ficar feliz em vê-la com uma pessoa e com um lindo sorriso no rosto ♥', 1
'RT @DamaresAlves: Agradeço a Florianópolis e à PRF pela recepção. Feliz em começar nosso projeto Criança Protegida por Santa Catarina. http…', 1
'RT @isacorreiaz: Tem mulher que vai morrendo aos poucos por causa de homem safado. Morre não boba! fica bonita, independente e inteligente.…', 1
'Você ainda não é inscrito no meu canal? Então venham me amar, estamos quase chegando a 1000 inscritos e eu tô feliz… ', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @petitgatae: VMIN ESTAVAM COLADOS GRUDADOS JUNTINHOS CARNE UNHA ALMA GEMEA BATE CORAÇÃO NO SHOW DE HOJE E EU NÃO PODIA ESTAR MAIS FELIZ…', 1
'se tudo der certo, espero deixar ele muito muito muito feliz, pq ele merece por ser o melhor namorado do mundo', 1
